TOUR,DATE_GAME,ID1,ID2,ROUND,DRAW,RESULT,COMPLETE,LIVE,TIME_GAME,RESERVE_INT,RESERVE_CHAR
20525,,3700,3700,3,1,,,,,,
20525,,3700,3700,3,2,,,,,,
20525,,3700,3700,3,3,,,,,,
20525,,3700,3700,3,4,,,,,,
20525,,3700,3700,3,5,,,,,,
20525,,3700,3700,3,6,,,,,,
20526,"03/30/25 17:00:00",63737,40795,1,1,,,,,,
20526,"03/30/25 15:30:00",30814,28904,1,2,,,,,,
20526,"03/30/25 17:00:00",21524,90774,1,3,,,,,,
20526,"03/30/25 17:00:00",80500,86545,1,4,,,,,,
20526,"03/30/25 15:30:00",24647,79692,1,5,,,,,,
20526,"03/30/25 15:30:00",114185,20463,1,6,,,,,,
20526,"03/30/25 13:10:00",84377,51966,1,7,,,,,,
20526,"03/30/25 13:35:00",17972,85899,1,8,,,,,,
20526,"03/30/25 14:30:00",8721,60139,1,9,,,,,,
20526,"03/30/25 14:20:00",118340,69015,1,10,,,,,,
20526,"03/30/25 14:30:00",79813,92649,1,11,,,,,,
20526,"03/30/25 14:30:00",96517,86156,1,12,,,,,,
20526,,3700,3700,3,1,,,,,,
20526,,3700,3700,3,2,,,,,,
20526,,3700,3700,3,3,,,,,,
20526,,3700,3700,3,4,,,,,,
20526,,3700,3700,3,5,,,,,,
20526,,3700,3700,3,6,,,,,,
20331,"03/29/25 19:00:00",34103,62166,1,6,"6-3 2-6 6-3",,,,,
20332,"03/30/25 15:30:00",28898,12653,1,1,,,,,,
20332,"03/30/25 17:00:00",95687,26922,1,2,,,,,,
20332,"03/30/25 14:00:00",18720,57769,1,3,,,,,,
20332,"03/30/25 14:00:00",25533,60625,1,4,,,,,,
20332,"03/30/25 15:30:00",52934,95483,1,5,,,,,,
20332,"03/30/25 15:30:00",59092,34298,1,6,,,,,,
20332,"03/30/25 17:00:00",60140,18524,1,7,,,,,,
20332,"03/30/25 17:00:00",83794,14727,1,8,,,,,,
20332,,3700,3700,3,1,,,,,,
20332,,3700,3700,3,2,,,,,,
20332,,3700,3700,3,3,,,,,,
20332,,3700,3700,3,4,,,,,,
20526,"03/31/25 12:00:00",61857,76009,4,1,,,,,,
20526,,96765,3700,4,2,,,,,,
20526,,3700,28895,4,3,,,,,,
20526,"03/31/25 12:00:00",32764,56641,4,4,,,,,,
20526,"03/31/25 12:00:00",63299,11981,4,5,,,,,,
20526,,3700,111954,4,6,,,,,,
20526,"03/31/25 12:00:00",50118,83555,4,7,,,,,,
20526,"03/31/25 12:00:00",29462,50382,4,8,,,,,,
20526,,9305,3700,4,9,,,,,,
20526,,3700,46422,4,10,,,,,,
20526,,74153,3700,4,11,,,,,,
20526,,29457,47543,4,12,,,,,,
20526,"03/31/25 12:00:00",28774,58432,4,13,,,,,,
20526,"03/31/25 12:00:00",95464,20104,4,14,,,,,,
20526,"03/31/25 12:00:00",38936,97984,4,15,,,,,,
20526,,84120,20654,4,16,,,,,,
20526,,3700,3700,5,1,,,,,,
20527,,9403,12498,4,12,,,,,,
20527,"03/31/25 16:00:00",58609,24841,4,13,,,,,,
20527,,3700,118507,4,14,,,,,,
20527,,3700,7732,4,15,,,,,,
20527,,3700,14898,4,16,,,,,,
