ID_P,NAME_P,DATE_P,COUNTRY_P,RANK_P,PROGRESS_P,POINT_P,HARDPOINT_P,HARDTOUR_P,CLAYPOINT_P,CLAYTOUR_P,GRASSPOINT_P,GRASSTOUR_P,CARPETPOINT_P,CARPETTOUR_P,PRIZE_P,CH_P,DR_P,DP_P,DO_P,IHARDPOINT_P,IHARDTOUR_P,ITF_ID
21103,"Arkadiusz Gorny","09/27/89 00:00:00","POL",,,,,,,,,,,,,,,,,,,100112269
21104,"Wojciech Urban","06/01/91 00:00:00","POL",,,,,,,,,,,,,,,,,,,100130845
21105,"Kirill Komarov","12/31/91 00:00:00","RUS",,,,,,,,,,,,,,,,,,,100111208
21106,"Andrey Saveliev","12/15/93 00:00:00","RUS",,,,,,,,,,,,,,,,,,,100113739
21107,"Nikita Fomine","03/27/91 00:00:00","RUS",,,,,,,,,,,,,,,,,,,100076922
21108,"Jagos Babovic","04/18/89 00:00:00","SLO",,,,,,,,,,,,,,,,,,,100055261
21109,"Federico Maccari","02/07/94 00:00:00","ITA",,,,,,,,,,,,24082,,,,,,,100145916
21110,"John P. Collins","01/28/91 00:00:00","USA",,,,,,,,,,,,,,,,,,,100148231
21111,"Devin Mccarthy","11/11/90 00:00:00","USA",,,,,,,,,,,,14303,,,,,,,100143136
21112,"Matteo Crosti","03/02/95 00:00:00","ITA",,,,,,,,,,,,,,,,,,,100170209
21113,"Giacomo Castagna",,"ITA",,,,,,,,,,,,,,,,,,,100191482
21114,"Quentin Robert (1991)","09/30/91 00:00:00","FRA",,,,,,,,,,,,43438,,,,,,,
21115,"Frederico Gil/Florent Serra",,"N/A",,,,,,,,,,,,,,,,,,,
21116,"Yves Allegro/Christopher Kas",,"N/A",,,,,,,,,,,,,,,,,,,
21117,"Johan Brunstrom/Jarkko Nieminen",,"N/A",,,,,,,,,,,,,,,,,,,
21118,"Daniel Gimeno-Traver/Albert Montanes",,"N/A",,,,,,,,,,,,,,,,,,,
21119,"George Bastl/Dustin Brown",,"N/A",,,,,,,,,,,,,,,,,,,
21120,"Andreas Beck/Philipp Oswald",,"N/A",,,,,,,,,,,,,,,,,,,
21121,"Fabio Fognini/Sergiy Stakhovsky",,"N/A",,,,,,,,,,,,,,,,,,,
21122,"Jan Hajek/David Skoch",,"N/A",,,,,,,,,,,,,,,,,,,
21123,"Alexandr Dolgopolov/Stephane Robert",,"N/A",,,,,,,,,,,,,,,,,,,
21124,"Marin Draganja/Dino Marcan",,"N/A",,,,,,,,,,,,,,,,,,,
21125,"Feliciano Lopez/Janko Tipsarevic",,"N/A",,,,,,,,,,,,,,,,,,,
21126,"Martin Damm (1972)/Michael Kohlmann",,"N/A",,,,,,,,,,,,,,,,,,,
21127,"Eric Butorac/Jean-Julien Rojer",,"N/A",,,,,,,,,,,,,,,,,,,
21128,"Andre Sa/Horacio Zeballos",,"N/A",,,,,,,,,,,,,,,,,,,
21129,"Stefan Sterland-Markovic","05/18/92 00:00:00","GBR",,,,,,,,,,,,,,,,,,,100099947
21130,"Chris Camillone","06/28/91 00:00:00","USA",,,,,,,,,,,,,,,,,,,100174274
21131,"Nathaniel Gorham","04/09/87 00:00:00","USA",,,,,,,,,,,,,,,,,,,100028938
21132,"Mariano Urli","08/12/93 00:00:00","ARG",,,,,,,,,,,,,,,,,,,100161296
21133,"Agustin Moyano","11/07/90 00:00:00","ARG",,,,,,,,,,,,,,,,,,,100092913
21134,"Dusan Lojda/Vincent Millot",,"N/A",,,,,,,,,,,,,,,,,,,
21135,"Dustin Brown/Rogier Wassen",,"N/A",,,,,,,,,,,,,,,,,,,
21136,"Denis Gremelmayr/Rameez Junaid",,"N/A",,,,,,,,,,,,,,,,,,,
21137,"Jonathan Dasnieres de Veigy/Andrey Kuznetsov",,"N/A",,,,,,,,,,,,,,,,,,,
21138,"Grzegorz Panfil/Maciej Smola",,"N/A",,,,,,,,,,,,,,,,,,,
21139,"Martin Alund/Diego Junqueira",,"N/A",,,,,,,,,,,,,,,,,,,
21140,"Andre Ghem/Javier Marti",,"N/A",,,,,,,,,,,,,,,,,,,
21141,"Pavol Cervenak/Antonio Veic",,"N/A",,,,,,,,,,,,,,,,,,,
21142,"Cory Parr/Vasek Pospisil",,"N/A",,,,,,,,,,,,,,,,,,,
21143,"Sekou Bangoura/Denis Kudla",,"N/A",,,,,,,,,,,,,,,,,,,
21144,"Paul Capdeville/Ze Zhang",,"N/A",,,,,,,,,,,,,,,,,,,
21145,"Phillip Arndt/Jeff Morrison",,"N/A",,,,,,,,,,,,,,,,,,,
21146,"Alex Jr. Bogomolov/Alex Kuznetsov",,"N/A",,,,,,,,,,,,,,,,,,,
21147,"Ricardas Berankis/Jesse Levine",,"N/A",,,,,,,,,,,,,,,,,,,
21148,"Jarmere Jenkins/Austin Krajicek",,"N/A",,,,,,,,,,,,,,,,,,,
21149,"Victor Baluda/Alexander Zhurbin",,"N/A",,,,,,,,,,,,,,,,,,,
21150,"Uladzimir Ignatik/Konstantin Kravchuk",,"N/A",,,,,,,,,,,,,,,,,,,
21151,"Conor Niland/Ivan Sergeyev",,"N/A",,,,,,,,,,,,,,,,,,,
21152,"Alexander Bury/Kiryl Harbatsiuk",,"N/A",,,,,,,,,,,,,,,,,,,
21153,"Mikhail Ledovskikh/Boris Pashanski",,"N/A",,,,,,,,,,,,,,,,,,,
21154,"Anton Manegin/Valery Rudnev",,"N/A",,,,,,,,,,,,,,,,,,,
21155,"Ilya Kovalev/Ilia Shatskiy",,"N/A",,,,,,,,,,,,,,,,,,,
21156,"Catalin-Ionut Gard/Petru-Alexandru Luncanu",,"N/A",,,,,,,,,,,,,,,,,,,
21157,"Agustin Boje-Ordonez/Laurent Recouderc",,"N/A",,,,,,,,,,,,,,,,,,,
21158,"Mikhail Elgin/Nikolaus Moser",,"N/A",,,,,,,,,,,,,,,,,,,
21159,"Roko Karanusic/Goran Tosic",,"N/A",,,,,,,,,,,,,,,,,,,
21160,"Stefano Galvani/Riccardo Ghedin",,"N/A",,,,,,,,,,,,,,,,,,,
21161,"Joao Sousa/Leonardo Tavares",,"N/A",,,,,,,,,,,,,,,,,,,
21162,"Massimo Dell'Acqua/Giacomo Miccini",,"N/A",,,,,,,,,,,,,,,,,,,
21163,"Ashwin Kumar/Purav Raja",,"N/A",,,,,,,,,,,,,,,,,,,
21164,"Sergio Gutierrez-Ferrol/Boy Westerhof",,"N/A",,,,,,,,,,,,,,,,,,,
21165,"George Bastl/Federico Torresi",,"N/A",,,,,,,,,,,,,,,,,,,
21166,"Alessandro Giannessi/Daniele Giorgini",,"N/A",,,,,,,,,,,,,,,,,,,
21167,"Tommaso Castagna/Lorenzo Zoppi",,"N/A",,,,,,,,,,,,,,,,,,,
21168,"Juan-Martin Aranguren/Gianluca Naso",,"N/A",,,,,,,,,,,,,,,,,,,
21169,"Julien Dubail/Antoine Tassart",,"N/A",,,,,,,,,,,,,,,,,,,
21170,"Thomas Cazes-Carrere/Clement Reix",,"N/A",,,,,,,,,,,,,,,,,,,
21171,"Evgeny Donskoy/Thomas Fabbiano",,"N/A",,,,,,,,,,,,,,,,,,,
21172,"Flavio Cipolla/Federico Gaio",,"N/A",,,,,,,,,,,,,,,,,,,
21173,"Pablo Andujar/Pablo Garcia-Gaitan",,"N/A",,,,,,,,,,,,,,,,,,,
21174,"Cristian Brandi/Stefano Valenti",,"N/A",,,,,,,,,,,,,,,,,,,
21175,"Reda El Amrani/Sander Groen",,"N/A",,,,,,,,,,,,,,,,,,,
21176,"Edouard Roger-Vasselin/Alexandre Sidorenko",,"N/A",,,,,,,,,,,,,,,,,,,
21177,"Filip Peliwo","01/30/94 00:00:00","CAN",608,4,54,50,20,1,2,0,0,1,1,397822,,,,,7,8,100150796
21178,"Antoine Richard","02/19/94 00:00:00","CAN",,,,,,,,,,,,12084,,,,,,,100157558
21179,"Osama Zoghlami","12/05/93 00:00:00","CAN",,,,,,,,,,,,,,,,,,,100150359
21180,"Philippe Giguere","12/02/92 00:00:00","CAN",,,,,,,,,,,,,,,,,,,100133119
21181,"Olli Kesti","06/23/92 00:00:00","FIN",,,,,,,,,,,,,,,,,,,100129928
21182,"Saska Huttunen","05/12/94 00:00:00","FIN",,,,,,,,,,,,,,,,,,,100155777
21183,"Santtu Leskinen","08/31/93 00:00:00","FIN",,,,,,,,,,,,,,,,,,,100148947
21184,"Eerik Ahomaa","12/01/89 00:00:00","FIN",,,,,,,,,,,,,,,,,,,100074634
21185,"Martin Damm (1972)/Oliver Marach",,"N/A",,,,,,,,,,,,,,,,,,,
21186,"Drew Courtney/Michael Shabaz",,"N/A",,,,,,,,,,,,,,,,,,,
21187,"Giacomo Tartarini","01/26/94 00:00:00","ITA",,,,,,,,,,,,,,,,,,,100140251
21188,"Marcin Bukowski","03/08/93 00:00:00","POL",,,,,,,,,,,,,,,,,,,100132162
21189,"Samuel Ribeiro Navarrete","06/12/93 00:00:00","ESP",,,,,,,,,,,,19266,,,,,,,100113296
21190,"Pedro Freitas","08/01/93 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100160386
21191,"Darius Neica","04/19/93 00:00:00","ROU",,,,,,,,,,,,,,,,,,,100154296
21192,"Daniel Vladut Caravan","08/20/94 00:00:00","ROU",,,,,,,,,,,,,,,,,,,100166535
21193,"Florian Allgauer/Stefano Tarallo",,"N/A",,,,,,,,,,,,,,,,,,,
21194,"Daniel Koellerer/Mischa Zverev",,"N/A",,,,,,,,,,,,,,,,,,,
21195,"Dusan Lojda/Benoit Paire",,"N/A",,,,,,,,,,,,,,,,,,,
21196,"Christophe Rochus/Edouard Roger-Vasselin",,"N/A",,,,,,,,,,,,,,,,,,,
21197,"Roberto Bautista Agut/Daniel Munoz-De La Nava",,"N/A",,,,,,,,,,,,,,,,,,,
21198,"Jorge Aguilar/Albert Ramos-Vinolas",,"N/A",,,,,,,,,,,,,,,,,,,
21199,"Carlos Berlocq/Rui Machado",,"N/A",,,,,,,,,,,,,,,,,,,
21200,"Mose Navarra/Adrian Ungur",,"N/A",,,,,,,,,,,,,,,,,,,
21201,"Ahmed El Tabakh/Zachary White",,"N/A",,,,,,,,,,,,,,,,,,,
21202,"Steven Diez/Filip Peliwo",,"N/A",,,,,,,,,,,,,,,,,,,
21203,"Paul Capdeville/Carlos Salamanca",,"N/A",,,,,,,,,,,,,,,,,,,
21204,"Richard Bloomfield/Adam Feeney",,"N/A",,,,,,,,,,,,,,,,,,,
21205,"Pierre-Ludovic Duclos/Igor Sijsling",,"N/A",,,,,,,,,,,,,,,,,,,
21206,"Jesse Levine/Vasek Pospisil",,"N/A",,,,,,,,,,,,,,,,,,,
21207,"Erik Chvojka/Peter Polansky",,"N/A",,,,,,,,,,,,,,,,,,,
21208,"Harel Levy/David Martin",,"N/A",,,,,,,,,,,,,,,,,,,
21209,"Ilya Belyaev/Mikhail Elgin",,"N/A",,,,,,,,,,,,,,,,,,,
21210,"Murad Inoyatov/Artem Sitak",,"N/A",,,,,,,,,,,,,,,,,,,
21211,"Sergei Krotiouk/Alexander Lobkov",,"N/A",,,,,,,,,,,,,,,,,,,
21212,"Igor Rud/Roman Tudoreanu",,"N/A",,,,,,,,,,,,,,,,,,,
21213,"Agustin Boje-Ordonez/Guillermo Olaso",,"N/A",,,,,,,,,,,,,,,,,,,
21214,"Miika Kangas/Hannu Piiroinen",,"N/A",,,,,,,,,,,,,,,,,,,
21215,"Tuomas Manner/Rasmus Niklas-Salmine",,"N/A",,,,,,,,,,,,,,,,,,,
21216,"Sami Huurinainen/Jesper Saarni",,"N/A",,,,,,,,,,,,,,,,,,,
21217,"Milos Sekulic/Patrick Taubert",,"N/A",,,,,,,,,,,,,,,,,,,
21218,"Andre Ghem/Goncalo Pereira",,"N/A",,,,,,,,,,,,,,,,,,,
21219,"Eric Prodon/Henrik Sillanpaa",,"N/A",,,,,,,,,,,,,,,,,,,
21220,"Timo Nieminen/Jurgen Zopp",,"N/A",,,,,,,,,,,,,,,,,,,
21221,"Ilja Orre/Max Wennakoski",,"N/A",,,,,,,,,,,,,,,,,,,
21222,"Markus Eriksson/Patrik Rosenholm",,"N/A",,,,,,,,,,,,,,,,,,,
21223,"Rameez Junaid/Niko Karagiannis",,"N/A",,,,,,,,,,,,,,,,,,,
21224,"Alberto Brizzi/Daniele Giorgini",,"N/A",,,,,,,,,,,,,,,,,,,
21225,"Ervin Eleskovic/Micke Kontinen",,"N/A",,,,,,,,,,,,,,,,,,,
21226,"Mario Muniesa Luis","01/22/95 00:00:00","ESP",,,,,,,,,,,,,,,,,,,100164560
21227,"Carlos Benito Hergueta","01/23/95 00:00:00","ESP",,,,,,,,,,,,,,,,,,,100160960
21228,"Eduardo Rico Brusi","10/06/85 00:00:00","ESP",,,,,,,,,,,,,,,,,,,100158110
21229,"Alejandro Andino Vallverdu","11/25/93 00:00:00","ESP",,,,,,,,,,,,,,,,,,,100149598
21230,"Alvaro Cintas Canto","04/21/94 00:00:00","ESP",,,,,,,,,,,,,,,,,,,100163962
21231,"Alvaro Martinez","03/16/71 00:00:00","CHI",,,,,,,,,,,,,,,,,,,10013008
21232,"Michael Hui","07/21/90 00:00:00","USA",,,,,,,,,,,,,,,,,,,100126298
21233,"Dusan Hajatko","08/22/79 00:00:00","CZE",,,,,,,,,,,,,,,,,,,10025039
21234,"Inigo De Landaluce",,"ESP",,,,,,,,,,,,,,,,,,,100192450
21235,"Francesco Nassi","05/06/89 00:00:00","ITA",,,,,,,,,,,,,,,,,,,100078973
21236,"Emanuele Cilotti","05/12/91 00:00:00","ITA",,,,,,,,,,,,,,,,,,,100112016
21237,"David Chu","06/03/87 00:00:00","CAN",,,,,,,,,,,,,,,,,,,100030316
21238,"Pedro Zerbini","12/09/88 00:00:00","BRA",,,,,,,,,,,,14183,,,,,,,100072490
21239,"Luiz Felipe Pinto","12/22/93 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100147388
21240,"Yuri Alves Gricheno","03/21/91 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100131890
21241,"Pedro Dalfre","08/28/91 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100115869
21242,"Christian Trubrig","11/13/92 00:00:00","AUT",,,,,,,,,,,,13419,,,,,,,100131682
21243,"Guan-Yu Cao","03/25/93 00:00:00","CHN",,,,,,,,,,,,,,,,,,,100112231
21244,"Tianyi Song","04/07/91 00:00:00","CHN",,,,,,,,,,,,,,,,,,,100116939
21245,"Wu-De Liu","06/28/90 00:00:00","CHN",,,,,,,,,,,,,,,,,,,100096491
21246,"Jia Li","03/12/91 00:00:00","CHN",,,,,,,,,,,,,,,,,,,100096492
21247,"Ang Li","01/14/91 00:00:00","CHN",,,,,,,,,,,,,,,,,,,100093961
21248,"Novak Djokovic/Rafael Nadal",,"N/A",,,,,,,,,,,,,,,,,,,
21249,"Thomaz Bellucci/Marcelo Melo",,"N/A",,,,,,,,,,,,,,,,,,,
21250,"Oliver Marach/Dick Norman",,"N/A",,,,,,,,,,,,,,,,,,,
21251,"Philipp Kohlschreiber/Gael Monfils",,"N/A",,,,,,,,,,,,,,,,,,,
21252,"Frank Dancevic/Adil Shamasdin",,"N/A",,,,,,,,,,,,,,,,,,,
21254,"Gianluca Di Nicola","12/07/95 00:00:00","ITA",,,,,,,,,,,,44055,,,,,,,100159880
21255,"Mike Vermeer","11/08/92 00:00:00","LUX",,,,,,,,,,,,,,,,,,,100114760
21256,"Warit Sornbutnark","02/27/93 00:00:00","THA",,,,,,,,,,,,15558,,,,,,,100126527
21257,"Andrei Cociasu","07/10/92 00:00:00","ROU",,,,,,,,,,,,,,,,,,,100131007
21258,"Nick Lester","05/23/77 00:00:00","GBR",,,,,,,,,,,,,,,,,,,10020642
21259,"Danylo Psarov","06/25/92 00:00:00","UKR",,,,,,,,,,,,,,,,,,,100134822
21260,"Philipp Hessler","05/12/93 00:00:00","GER",,,,,,,,,,,,,,,,,,,100157374
21261,"David Sidbon","12/29/82 00:00:00","FRA",,,,,,,,,,,,,,,,,,,100001185
21262,"Johan Backstrom","05/01/91 00:00:00","SWE",,,,,,,,,,,,,,,,,,,100106372
21263,"Ksystof Gulbinovic","06/04/92 00:00:00","LTU",,,,,,,,,,,,,,,,,,,100103594
21264,"Ivan Navarro/Ruben Ramirez-Hidalgo",,"N/A",,,,,,,,,,,,,,,,,,,
21265,"Guillermo Alcaide/Roberto Bautista Agut",,"N/A",,,,,,,,,,,,,,,,,,,
21266,"Chris Eaton/Daniel King-Turner",,"N/A",,,,,,,,,,,,,,,,,,,
21267,"Thiago Alves/Franco Ferreiro",,"N/A",,,,,,,,,,,,,,,,,,,
21268,"Pablo Martin-Adalia/Roberto Ortega-Olmedo",,"N/A",,,,,,,,,,,,,,,,,,,
21269,"Daniel Monedero-Gonzalez/Joaquin Munoz-Hernandez",,"N/A",,,,,,,,,,,,,,,,,,,
21270,"Jorge Aguilar/Diego Junqueira",,"N/A",,,,,,,,,,,,,,,,,,,
21271,"Matteo Trevisan/Diego Zonzini",,"N/A",,,,,,,,,,,,,,,,,,,
21272,"Filip Krajinovic/Goran Tosic",,"N/A",,,,,,,,,,,,,,,,,,,
21273,"Robin Haase/Thomas Schoorel",,"N/A",,,,,,,,,,,,,,,,,,,
21274,"Martin Alund/Alejandro Gonzalez",,"N/A",,,,,,,,,,,,,,,,,,,
21275,"Yves Allegro/James Cerretani",,"N/A",,,,,,,,,,,,,,,,,,,
21276,"Adrian Ungur/Filippo Volandri",,"N/A",,,,,,,,,,,,,,,,,,,
21277,"Jordan Kerr/Michael Kohlmann",,"N/A",,,,,,,,,,,,,,,,,,,
21278,"Adam Feeney/Brydan Klein",,"N/A",,,,,,,,,,,,,,,,,,,
21279,"Scott Lipsky/Travis Parrott",,"N/A",,,,,,,,,,,,,,,,,,,
21280,"Ilija Bozoljac/Tim Smyczek",,"N/A",,,,,,,,,,,,,,,,,,,
21281,"Ryan Harrison/Jesse Levine",,"N/A",,,,,,,,,,,,,,,,,,,
21282,"Ross Hutchins/Harel Levy",,"N/A",,,,,,,,,,,,,,,,,,,
21283,"Robert Kendrick/Jesse Witten",,"N/A",,,,,,,,,,,,,,,,,,,
21284,"Daniel Chu/Vasek Pospisil",,"N/A",,,,,,,,,,,,,,,,,,,
21285,"Andrea Collarini/Alex Kuznetsov",,"N/A",,,,,,,,,,,,,,,,,,,
21286,"Vitor Manzini/Pedro Zerbini",,"N/A",,,,,,,,,,,,,,,,,,,
21287,"Brendan Evans/Tatsuma Ito",,"N/A",,,,,,,,,,,,,,,,,,,
21288,"Jamie Baker/Nicholas Monroe",,"N/A",,,,,,,,,,,,,,,,,,,
21290,"Guilherme Clezar/Thiago Augusto Bitencourt Pinheiro",,"N/A",,,,,,,,,,,,,,,,,,,
21291,"Martin Fischer/Thomas Muster",,"N/A",,,,,,,,,,,,,,,,,,,
21292,"Dennis Bloemke/James Lemke",,"N/A",,,,,,,,,,,,,,,,,,,
21293,"Farrukh Dustov/Bertram Steinberger",,"N/A",,,,,,,,,,,,,,,,,,,
21294,"Victor Crivoi/Andreas Haider-Maurer",,"N/A",,,,,,,,,,,,,,,,,,,
21295,"Gerald Melzer/Tristan-Samuel Weissborn",,"N/A",,,,,,,,,,,,,,,,,,,
21296,"Nies-Henning Lampe/Jose Moncada",,"N/A",,,,,,,,,,,,,,,,,,,
21297,"Prakash Amritraj/Jose Statham",,"N/A",,,,,,,,,,,,,,,,,,,
21298,"Harri Heliovaara/Woong-Sun Jun",,"N/A",,,,,,,,,,,,,,,,,,,
21299,"Laurynas Grigelis/Franko Skugor",,"N/A",,,,,,,,,,,,,,,,,,,
21300,"Peng Gao/Wan Gao",,"N/A",,,,,,,,,,,,,,,,,,,
21301,"Yuichi Ito/Amir Weintraub",,"N/A",,,,,,,,,,,,,,,,,,,
21302,"Tiago Fernandes/Chu-Huan Yi",,"N/A",,,,,,,,,,,,,,,,,,,
21303,"Andrey Kumantsov/Nikolaus Moser",,"N/A",,,,,,,,,,,,,,,,,,,
21304,"Kaden Hensel/Dane Propoggia",,"N/A",,,,,,,,,,,,,,,,,,,
21305,"Bowen Ouyang/Chuhan Wang",,"N/A",,,,,,,,,,,,,,,,,,,
21306,"Hiroki Kondo/Denys Molchanov",,"N/A",,,,,,,,,,,,,,,,,,,
21307,"Yan Bai/Yu Chang",,"N/A",,,,,,,,,,,,,,,,,,,
21308,"Yana Myhill-Byron","06/12/88 00:00:00","AUS",,,,,,,,,,,,,,,,,,,100108134
21309,"Brandon Smyth","06/17/89 00:00:00","USA",,,,,,,,,,,,,,,,,,,100114683
21310,"Efe Yurtacan","01/01/95 00:00:00","TUR",,,,,,,,,,,,22758,,,,,,,100166757
21311,"Gokberk Ergeneman","09/01/95 00:00:00","TUR",,,,,,,,,,,,12967,,,,,,,100165291
21312,"Sefa Suluoglu","05/08/95 00:00:00","TUR",,,,,,,,,,,,17642,,,,,,,100166697
21313,"Kaan Senolsun","06/09/93 00:00:00","TUR",,,,,,,,,,,,,,,,,,,100120008
21314,"Burak Cakmak","01/19/95 00:00:00","TUR",,,,,,,,,,,,,,,,,,,100166876
21315,"Eren Sen","07/28/95 00:00:00","TUR",,,,,,,,,,,,,,,,,,,100165293
21316,"Efekan Senolsun","10/31/95 00:00:00","TUR",,,,,,,,,,,,,,,,,,,100165691
21317,"Azamat Bahriddinov","10/08/92 00:00:00","UZB",,,,,,,,,,,,,,,,,,,100157839
21318,"Sardor Rakhimov","06/21/94 00:00:00","UZB",,,,,,,,,,,,,,,,,,,100116835
21319,"Ruslan Guseynov","11/27/92 00:00:00","UZB",,,,,,,,,,,,,,,,,,,100106807
21320,"Nikolay Kim","11/20/91 00:00:00","UZB",,,,,,,,,,,,,,,,,,,100116751
21321,"Azizbek Lukmanov","04/15/95 00:00:00","UZB",,,,,,,,,,,,,,,,,,,100138482
21322,"Vitor Oliveira","09/28/94 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100155900
21323,"Marcos Peres Bernardes","08/03/95 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100168931
21324,"Matheus Coelho","05/29/91 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100138851
21325,"Lucas Esper","12/02/93 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100140802
21326,"Tommy Robredo/Radek Stepanek",,"N/A",,,,,,,,,,,,,,,,,,,
21327,"Aaron Colas Sanchez","09/15/92 00:00:00","ESP",,,,,,,,,,,,,,,,,,,100145112
21328,"Julien Sterbelle","08/07/92 00:00:00","BEL",,,,,,,,,,,,,,,,,,,100121011
21329,"Joris De Loore","04/21/93 00:00:00","BEL",418,-4,114,16,2,62,10,11,2,0,0,558739,,,,,81,4,100108612
21330,"Herkko Pollanen","07/21/94 00:00:00","FIN",,,,,,,,,,,,15998,,,,,,,100148802
21331,"Oscar Almada","03/02/94 00:00:00","ARG",,,,,,,,,,,,,,,,,,,100172157
21332,"Wishaya Trongcharoenchaikul","04/08/95 00:00:00","THA",700,7,40,31,25,8,5,0,0,0,0,113853,,805,18,51,0,0,100133754
21333,"Chaleechan Tanasugarn","12/25/93 00:00:00","THA",,,,,,,,,,,,,,,,,,,100138841
21334,"Maxim Lunkin","10/20/94 00:00:00","RUS",,,,,,,,,,,,,,,,,,,100130480
21335,"Artem Kuznetsov","11/07/89 00:00:00","RUS",,,,,,,,,,,,,,,,,,,100058670
21336,"Boris Sikalchuk","08/15/92 00:00:00","RUS",,,,,,,,,,,,,,,,,,,100084116
21337,"Viktor Simaghin","11/14/91 00:00:00","GER",,,,,,,,,,,,,,,,,,,100161309
21338,"Yaroslav Zubko","03/09/93 00:00:00","BLR",,,,,,,,,,,,,,,,,,,100126195
21339,"Michael Hole","09/02/81 00:00:00","AUS",,,,,,,,,,,,,,,,,,,10025461
21340,"Petr Arkhipov","12/12/94 00:00:00","RUS",,,,,,,,,,,,,,,,,,,100130431
21341,"Silas Araujo De Cerqueira","01/18/96 00:00:00","BRA",,,,,,,,,,,,,,,,,,,100185140
21342,"Omadbek Bobokulov","06/09/95 00:00:00","UZB",,,,,,,,,,,,,,,,,,,100147768
21343,"Diyor Khayriddinov","01/09/92 00:00:00","UZB",,,,,,,,,,,,,,,,,,,100102770
21344,"Bakhtiyor Sadulloev","01/23/94 00:00:00","TJK",,,,,,,,,,,,,,,,,,,100116848
21345,"Ryler Deheart/John-Paul Fruttero",,"N/A",,,,,,,,,,,,,,,,,,,
21346,"Brett Joelson/Conor Pollock",,"N/A",,,,,,,,,,,,,,,,,,,
21347,"Adam Hubble/Harsh Mankad",,"N/A",,,,,,,,,,,,,,,,,,,
21348,"Lester Cook/Cory Parr",,"N/A",,,,,,,,,,,,,,,,,,,
21349,"Kevin Kim/Young-Jun Kim",,"N/A",,,,,,,,,,,,,,,,,,,
21350,"Matthew Ebden/Marinko Matosevic",,"N/A",,,,,,,,,,,,,,,,,,,
21351,"Andrea Collarini/Bradley Klahn",,"N/A",,,,,,,,,,,,,,,,,,,
21352,"Dayne Kelly/Matt Reid",,"N/A",,,,,,,,,,,,,,,,,,,
21353,"Mikhail Kukushkin/Adrian Ungur",,"N/A",,,,,,,,,,,,,,,,,,,
21354,"George Bastl/Barkin Yalcinkale",,"N/A",,,,,,,,,,,,,,,,,,,
21355,"Haluk Akkoyun/Tuna Altuna",,"N/A",,,,,,,,,,,,,,,,,,,
21356,"Samuel Groth/Frank Moser",,"N/A",,,,,,,,,,,,,,,,,,,
21357,"Javier Marti/Daniel Munoz-De La Nava",,"N/A",,,,,,,,,,,,,,,,,,,
21358,"Jan Hernych/Dusan Lojda",,"N/A",,,,,,,,,,,,,,,,,,,
21359,"Teodor-Dacian Craciun/Vaja Uzakov",,"N/A",,,,,,,,,,,,,,,,,,,
21360,"Blaz Kavcic/Boris Pashanski",,"N/A",,,,,,,,,,,,,,,,,,,
21361,"Jose Statham/Michael Venus",,"N/A",,,,,,,,,,,,,,,,,,,
21362,"Murad Inoyatov/Andrey Kumantsov",,"N/A",,,,,,,,,,,,,,,,,,,
21363,"Alexander Flock/Carlos Poch-Gradin",,"N/A",,,,,,,,,,,,,,,,,,,
21364,"Bobur Kamiljanov/Shonigmatjon Shofayziyev",,"N/A",,,,,,,,,,,,,,,,,,,
21365,"Jan Minar/Marek Semjan",,"N/A",,,,,,,,,,,,,,,,,,,
21366,"Tiago Fernandes/Alexey Kedryuk",,"N/A",,,,,,,,,,,,,,,,,,,
21367,"Sergey Shipilov/Artem Tarasov",,"N/A",,,,,,,,,,,,,,,,,,,
21368,"Laurynas Grigelis/Juan-Manuel Valverde",,"N/A",,,,,,,,,,,,,,,,,,,
21369,"Sarvar Ikramov/Temur Ismailov",,"N/A",,,,,,,,,,,,,,,,,,,
21370,"Andrej Martin/Jurgen Zopp",,"N/A",,,,,,,,,,,,,,,,,,,
21371,"Leonardo Kirche/Tiago Lopes (BRA)",,"N/A",,,,,,,,,,,,,,,,,,,
21372,"Guillermo Alcaide/Adrian Menendez-Maceiras",,"N/A",,,,,,,,,,,,,,,,,,,
21373,"Victor Maynard/Nicolas Santos",,"N/A",,,,,,,,,,,,,,,,,,,
21374,"Facundo Bagnis/Federico Delbonis",,"N/A",,,,,,,,,,,,,,,,,,,
21375,"Tomas Arias",,"ESP",,,,,,,,,,,,,,,,,,,100192759
21376,"Tomas Arias/Pedro Clar-Rossello",,"N/A",,,,,,,,,,,,,,,,,,,
21377,"Igor Andreev/David Souto",,"N/A",,,,,,,,,,,,,,,,,,,
21378,"Diego Hartfield/David Marrero",,"N/A",,,,,,,,,,,,,,,,,,,
21379,"Stefano Galvani/Matteo Viola",,"N/A",,,,,,,,,,,,,,,,,,,
21380,"Thomas Cazes-Carrere/Benoit Paire",,"N/A",,,,,,,,,,,,,,,,,,,
21381,"Jorge Aguilar/Martin Alund",,"N/A",,,,,,,,,,,,,,,,,,,
